chr	cell_id	pos	x	y	z
3	46046	31	52980.6986652102	114789.662825356	1284.36011261524
3	46046	32	52895.1193809948	114817.497714566	1259.24145022718
3	46046	33	52926.1517869459	114881.080930016	1333.76492871648
3	46046	35	52847.6785128016	114916.79456955	990.806742109367
3	46046	36	52493.6066379318	114802.846307722	1520.87466620318
3	46046	40	52874.4254061433	114781.359555825	801.364280732748
3	46050	1	103446.299168636	118399.275970264	5315.13453501037
3	46050	4	103238.823033849	118302.943104933	5260.09575608722
3	46050	6	103438.545831601	118299.579654025	5019.20768430633
3	46050	7	103503.458367474	118433.869245974	5090.78296010054
3	46050	8	103513.693159726	118368.478186648	5016.31411657237
3	46050	9	103206.375022248	118197.748879521	5590.43570709931
3	46050	16	103558.273976426	118353.21150798	5055.57015122092
3	46050	17	103372.751445965	118343.336345151	4806.00070147985
3	46050	18	103288.398991842	118458.271423447	5103.0521330265
3	46050	19	103448.750051904	118675.052774116	5183.83485531799
3	46050	21	103351.655494765	118476.989308718	5010.37504287018
3	46050	22	103475.237943156	118529.781185156	5172.9896683946
3	46050	23	103640.59528908	118737.825840651	5142.48137064091
3	46050	24	103424.550050186	118671.352427364	5197.0792859056
3	46050	27	103735.601814442	118463.852214831	4934.28008431829
3	46050	28	103447.895172498	118286.463042902	4949.9056721906
3	46050	29	103356.293581174	118405.46428159	4822.79179172167
3	46050	30	102680.978617184	118010.644660368	4972.04131907907
3	46050	31	103167.499782689	118339.338674565	5647.75960988898
3	46050	32	103313.211897063	118360.173786475	5026.97409456651
3	46050	33	103473.344962491	118476.24681575	5262.46735304777
3	46050	35	103341.605657464	118409.714191154	5061.26175819135
3	46050	36	103462.224124884	118617.794575861	5089.28164053621
3	46050	37	103319.096342435	118540.73996103	5182.05250304599
3	46050	38	103278.739564654	118494.043973538	5390.26889547135
3	46050	39	102946.528679467	118286.220918381	5231.81563556063
3	46050	40	103064.52746028	118278.56802317	5253.49127260997
3	46050	41	103337.635954541	118448.655113387	5398.49424256323
3	46058	2	189655.887114575	140201.032175492	3637.64251076951
3	46058	3	189630.677756689	140205.501880029	3514.23134814669
3	46058	6	189729.866687889	140186.272624007	3331.37922488064
3	46058	7	189265.837427067	140428.16941752	3883.2080005715
3	46058	8	189459.920350845	140302.256365388	3243.29229676996
3	46058	9	189323.093549767	140621.120071646	3647.69446146281
3	46058	16	189445.532725839	140365.91202694	3304.47334712118
3	46058	17	189543.727750235	140488.876410222	3408.67017537461
3	46058	19	189519.394958369	140565.645782416	3041.3901657868
3	46058	20	189700.836728739	140998.923864502	3094.35946829646
3	46058	21	189799.754942787	140566.323047137	3229.46576071688
3	46058	22	189554.610400316	140541.438108455	3117.92519874145
3	46058	24	189511.345014605	140570.297640773	3334.51567609285
3	46058	25	189429.809025616	140392.824096031	3228.63496020376
3	46058	27	189691.571423946	140382.311070732	3305.31080088993
3	46058	28	189629.547171143	140425.651983456	3436.36582156324
3	46058	29	189832.051154236	140513.803855319	3324.46568198416
3	46058	30	189556.968922575	140450.704393282	3202.72333313873
3	46058	31	189655.549468462	140423.721330674	3442.30749288465
3	46058	36	190385.412954164	140600.464793114	3873.34855406146
3	46058	37	189579.769909613	140331.351274112	3510.97017421703
3	46058	38	189579.039917107	140306.814283027	3426.03128274822
3	46058	39	189423.883750464	140115.466605122	3479.20466146783
3	46058	40	189461.891807148	140244.129968253	3280.80896855354
3	46058	41	189372.635675773	140308.552889862	3293.51949575202
3	46063	1	41953.6791415957	146872.685049507	2889.40882560369
3	46063	2	41919.3444279161	146792.835424962	2593.26017179071
3	46063	6	42006.0123382003	146899.797406357	2920.36883585012
3	46063	7	42200.8069729424	146508.491086675	3192.50078721606
3	46063	9	41970.8712774228	146665.566647939	2678.91104027319
3	46063	16	42037.6861660915	146867.721159026	2879.80358637532
3	46063	17	41918.5812079811	146877.748497853	2999.49269891127
3	46063	18	42028.7084752536	147031.368896766	2987.69797251946
3	46063	19	41857.657324307	146987.633899746	2766.62713546114
3	46063	20	41935.1815365254	146949.482835802	2826.36719548979
3	46063	21	41770.6422431056	146861.298219194	2562.63496159877
3	46063	22	41673.0856829206	146834.841814274	2513.08631663329
3	46063	24	41805.0135390967	146934.162252786	2562.66155405065
3	46063	25	41834.7814383258	147007.54668337	2597.22533203641
3	46063	27	41801.0366504701	146886.221461796	2574.39051191928
3	46063	30	42092.6684856903	146852.413205351	2752.35352305245
3	46063	35	41825.054685025	146872.866024237	2681.44602071499
3	46063	36	41803.8975195203	146971.79537471	2634.62867027841
3	46063	37	41783.1190402034	146772.251162319	2674.16893615483
3	46063	38	41763.5570223373	146846.573961372	2566.07483674229
3	46063	39	41608.2363318929	146899.895516105	2361.76852882676
3	46063	40	41875.5257313833	146942.832921924	2586.0823764974
3	46063	41	42028.1586572782	146887.07452257	2734.06649207951
3	46064	1	197260.586514262	140697.688477731	5296.13545024333
3	46064	5	196939.361321879	140623.487795985	4911.18620246807
3	46064	6	196993.705583852	140556.517299893	4879.57056660686
3	46064	7	197192.722983279	140716.382139444	4964.49746513289
3	46064	8	197181.821028582	140671.095428697	4979.74479708297
3	46064	9	197063.394214114	140643.26390286	4867.29884338874
3	46064	16	196724.778905643	141119.570969447	4859.39418409166
3	46064	17	196923.694362112	140876.231825268	4962.44396172181
3	46064	18	196922.479767639	140854.653605457	4923.92500742642
3	46064	19	196892.591120444	140959.308544043	4947.52880486909
3	46064	20	196958.026815987	140932.276742171	4957.46679086138
3	46064	21	196958.928401721	140867.61038671	4919.70638814024
3	46064	22	197043.94148401	140902.577315004	4992.08658085232
3	46064	23	196925.830591888	140911.82235653	4877.35852680351
3	46064	24	197005.524625071	140881.288244534	4913.2389107495
3	46064	25	197004.595851007	140901.284854593	4898.23631585563
3	46064	27	196768.961940799	140641.734110977	4485.76773840159
3	46064	28	197015.518735851	140814.82320804	4914.93399876582
3	46064	29	197007.415474901	140856.302505334	4924.76141144849
3	46064	30	197285.670930454	139986.04834157	4964.01899157123
3	46064	31	197056.238286411	140797.388004182	4884.25880136575
3	46064	32	197073.93089669	140764.884570004	4988.86177852969
3	46064	33	196962.09798301	140848.11475477	4868.21029398251
3	46064	35	197099.651129216	140777.981886079	5032.58770657184
3	46064	36	197164.154323045	140913.120389259	4794.64468627257
3	46064	37	197170.456662909	140509.408846917	4919.11801493097
3	46064	38	197015.081628457	140804.067541797	4982.87755721397
3	46064	39	197005.12644621	140939.631715539	4982.49433894162
3	46064	40	197125.881028773	140794.61855224	4679.27489961586
3	46064	41	197187.949792212	140751.93698879	4718.0118457595
3	46065	1	32641.7826866877	154642.355404516	3311.10134906214
3	46065	2	32693.5365473731	154745.718013012	3322.4416785059
3	46065	3	32461.2933845649	154863.693698409	3194.66948336745
3	46065	4	32420.1187435381	154792.160543345	3217.18872838508
3	46065	5	32421.463821535	154987.890088411	3154.38769766465
3	46065	6	32448.6006464306	154949.050039527	3057.0708048305
3	46065	7	32479.6031159877	154888.405373544	3065.06497826052
3	46065	8	32446.1229774422	154968.291486883	3119.65985901403
3	46065	9	32475.0237132187	154960.808314301	3079.51618871194
3	46065	16	32571.9367659528	155024.184845223	3100.85853713691
3	46065	17	32878.5038368267	154414.955896097	2891.39530733276
3	46065	18	32959.3419589444	154427.594587488	2915.01638218875
3	46065	19	33011.4681351867	154829.084175618	3466.89952203535
3	46065	20	32899.2742238065	155032.452782263	3355.35869097466
3	46065	21	32765.3483120875	155054.540566832	3433.2776484112
3	46065	22	32741.4639487265	154981.781538936	3350.7605875088
3	46065	23	32824.118970801	155055.261811611	3335.39929600432
3	46065	24	32763.3746187057	155079.232062756	3383.1348659702
3	46065	25	32763.9901336408	155022.531406427	3351.0288263412
3	46065	27	32687.5756588512	155120.895710595	2970.59488746655
3	46065	28	32512.4194764439	155130.760209803	3239.63181630098
3	46065	29	32575.6962215985	155116.302827364	3295.09157187856
3	46065	30	32577.4867299134	155001.696099201	3017.12467513487
3	46065	31	32461.683238205	155038.517053341	3168.8357057285
3	46065	32	32622.083237294	155074.540842769	3251.25839754991
3	46065	33	32785.1779341656	154848.074118155	3086.73046251704
3	46065	34	32577.5645881678	154976.547403263	3073.82973523386
3	46065	35	32659.0461467858	154974.16569764	3048.35577340965
3	46065	36	32650.9200415932	154875.454956647	3126.60487612328
3	46065	38	32750.9730320074	154704.719533023	3143.23809213398
3	46065	39	32638.7426931826	154961.003269937	3203.1913785722
3	46065	40	32811.7170574204	154676.716386768	3112.77865907498
3	46065	41	32758.630438268	154670.450528256	3226.12360155154
3	46070	3	196327.603408569	162819.48846372	4926.92468812168
3	46070	4	196165.576626067	162962.879059538	4707.32221423784
3	46070	5	196193.951084631	163065.058732833	4675.0610405954
3	46070	6	196213.107371615	162870.069711644	4801.89886884523
3	46070	8	196164.399445151	162954.21115134	4715.69463241211
3	46070	9	196222.282627056	163041.625102424	4587.91638510087
3	46070	10	195981.263397477	163479.092111306	4473.38477486655
3	46070	16	196200.95815326	162981.781534737	4523.05591274388
3	46070	17	195944.984477928	163032.631333401	4446.26414168971
3	46070	18	195976.238597487	162989.409632699	4444.49041749427
3	46070	19	195921.472280435	163026.275310815	4345.99819707287
3	46070	20	195846.786586545	162998.1971456	4289.10536237908
3	46070	21	195987.365647784	163208.068600172	4303.74989801398
3	46070	22	196043.615694346	162874.463770946	4586.05090688417
3	46070	23	196141.50586562	162900.440018216	4729.94631427316
3	46070	24	195981.820941041	163130.244610945	4572.40730580323
3	46070	25	196094.516312059	162880.710714934	4689.54099284837
3	46070	27	196081.929120853	162924.615280676	4592.14254887906
3	46070	28	196176.238666496	162949.807737404	4720.24168722969
3	46070	29	196002.046546059	162973.910591992	4548.95977611718
3	46070	30	196036.225568771	162957.363643283	4539.59036236819
3	46070	31	196078.129726179	162985.789274248	4611.61696099675
3	46070	32	195999.064865814	162958.864187584	4508.58124959927
3	46070	33	196058.01265791	162982.204935572	4466.55554439243
3	46070	34	195967.257060333	162950.186328937	4549.72877001904
3	46070	35	195969.361341894	162930.669746103	4383.26190789823
3	46070	36	196090.062357879	162995.040879577	4601.52373346088
3	46070	37	196045.201478852	163275.342405672	4204.64718048812
3	46070	38	196034.243452086	163318.105881548	4196.53288696723
3	46070	39	195995.745013978	162990.266817648	4530.4122520029
3	46070	40	196035.647948515	163017.125184666	4437.36261274475
3	46076	1	42622.7086174192	172719.55333444	3987.26056562864
3	46076	2	42620.4382653184	172696.971240831	3888.48846690057
3	46076	3	42533.0532114838	173204.404518267	3836.61657322545
3	46076	4	42463.6158982722	173225.2811599	3891.40087549497
3	46076	6	42507.90560192	173189.190497918	3771.51907125787
3	46076	7	42777.6833229478	173430.540162975	4283.55993416748
3	46076	8	42493.3332297681	173405.702269785	3993.66405500851
3	46076	17	42986.6024303146	173601.888093159	4251.3455765845
3	46076	18	43067.2481680682	173547.827297604	4224.25579895838
3	46076	19	42816.1823525419	173442.371997162	4211.65830232355
3	46076	20	42675.1795707804	173446.808653301	4163.0444013976
3	46076	21	42779.2881425438	173354.589778763	4199.92069354578
3	46076	22	42295.903559983	173530.17373282	4246.68344765771
3	46076	23	42266.3793347006	173470.12413481	4127.78039882821
3	46076	24	42389.3386495313	173383.217703378	4051.74699463998
3	46076	25	42390.0325540048	173455.740523686	3880.68228072656
3	46076	27	42409.0381009825	173383.895771203	3926.65705750026
3	46076	29	42401.8240985987	173376.765155663	4055.39559175154
3	46076	30	42596.3256707977	173465.768052313	3715.90661808792
3	46076	31	42588.5453019838	173470.548788835	3797.94031184486
3	46076	32	42412.1170998563	173378.80411166	3955.39906865985
3	46076	33	42307.148296646	173420.365966301	4119.83001036691
3	46076	34	42483.7128772463	173306.098340377	3991.39206680209
3	46076	35	42495.511765443	173515.805134737	3934.24312314984
3	46076	36	42606.633870612	173573.320031308	4188.46717963303
3	46076	37	42518.1489354245	173491.996779485	4170.06167072146
3	46076	38	42618.6635842826	173399.470295549	4092.29339622602
3	46076	39	42664.9073232238	173511.444954287	4027.17955519513
3	46076	40	42303.3833963481	173502.709583981	4169.03638236108
3	46076	41	42385.9521147193	173437.240951505	4228.59665192454
3	46077	3	53397.6716851895	175030.139573668	2380.10771568331
3	46077	4	53152.0939620228	174836.220936106	2245.99720654756
3	46077	5	53177.4890690571	174983.563221806	2144.83738175883
3	46077	7	53378.2607140425	175040.061135637	2102.56598028687
3	46077	8	53342.8742192606	174738.94771443	1938.38705413289
3	46077	9	53262.662610337	174712.85563137	2081.69204459829
3	46077	17	53090.214658502	174755.206094558	2049.65265618565
3	46077	18	53266.0433989289	174862.013345019	1840.70674149369
3	46077	19	53301.8423471292	174874.810036427	1752.07388004436
3	46077	20	53316.3156601812	174847.176836439	1618.28504878501
3	46077	21	53367.7869851441	174891.516984398	1917.22449544717
3	46077	22	53356.6083200543	174891.372499383	1614.64833438973
3	46077	23	53234.8171794151	174855.041945698	1566.49957502192
3	46077	24	52741.1287050106	174720.024902187	1426.73859490123
3	46077	25	52874.3317757945	174730.041972155	1795.53137447989
3	46077	27	52946.4558594753	174565.216052996	2153.1177477836
3	46077	28	53184.0114647047	174590.30472944	2246.49583659406
3	46077	29	53106.830673085	174818.390228969	1672.7436754608
3	46077	30	53210.3906256185	174981.307036594	1866.74214575716
3	46077	31	53139.9870860571	174897.41222764	2175.07272606539
3	46077	32	53173.1024780472	174955.030752993	2138.7689198509
3	46077	33	53077.4798076962	174902.935545973	2089.51125411552
3	46077	34	52835.3330200209	175315.137650519	2196.20008758935
3	46077	35	53255.0725953084	175107.044038665	2293.09004228672
3	46077	36	53273.1751054129	174973.162639325	2170.72936388537
3	46077	37	53242.3980154801	174809.165785211	2022.0187985176
3	46077	38	53214.4271282045	174982.306442563	2164.12334187699
3	46077	39	53214.2813832078	175039.903187854	2405.27861424714
3	46077	40	53221.4795277754	175043.07483671	2238.74673688648
3	46077	41	53249.4353983703	175057.455741799	2235.76696573269
3	46090	1	169797.280023306	199383.784207557	2119.69810401272
3	46090	2	169738.225486155	199388.718141383	2062.63540019047
3	46090	4	169769.576840727	199333.71485906	1992.13861874669
3	46090	7	170306.647422649	199340.543469027	2291.19765845789
3	46090	8	169935.06258559	199342.838307421	2432.06935206899
3	46090	9	169572.620578063	199340.093274549	1871.67077067891
3	46090	16	169652.319370603	199328.295030835	1960.76105380364
3	46090	17	170163.154234426	199403.769442738	2204.20597225933
3	46090	18	170263.072228465	199539.71750056	2173.69375294809
3	46090	19	169630.887988158	199311.810091568	1918.57401354565
3	46090	20	170207.620798043	199501.133645637	1949.95870804981
3	46090	21	170328.770554985	199450.663118776	2282.99338867581
3	46090	22	169685.612897569	199356.799208104	2032.87937769968
3	46090	23	169685.246327756	199324.022684367	1962.50143442899
3	46090	24	169776.778632096	199227.697887996	2145.16365577308
3	46090	27	170436.975064576	199284.376660278	2138.24317899585
3	46090	28	169615.931117171	199282.078688176	1906.64260346579
3	46090	29	169747.092713126	199275.134948706	2031.90837966859
3	46090	30	170196.362004571	199412.50655208	2111.86318664689
3	46090	31	170079.064619787	199366.885312395	2056.04852638349
3	46090	32	169510.51573849	199476.067017141	1862.0344039766
3	46090	33	169443.342156498	199529.248503608	1849.01123694902
3	46090	34	169657.256059464	199340.59892388	1908.77274221538
3	46090	35	169761.674160871	199346.93757962	2043.69797374455
3	46090	36	169747.795285532	199355.911130083	2135.73721429256
3	46090	37	169826.376105901	199213.800999665	2120.34706009474
3	46090	38	169847.285137302	199207.594764817	2136.4307642865
3	46090	39	169882.582279666	199366.893838515	2046.6119819964
3	46090	40	169773.318423757	199476.04799135	1939.28695097663
3	46090	41	170005.320438848	199411.998631147	1940.62878536812
3	46092	1	94950.9749151047	195947.10958175	6885.61294134729
3	46092	2	95123.4645336082	195854.09852751	6933.53079159183
3	46092	3	94905.4158392325	195820.066216298	6864.6366216094
3	46092	4	94924.3084265852	195991.894302629	6927.40514298884
3	46092	5	95071.5471971775	195860.936183093	6999.83496974526
3	46092	6	94897.4665263281	195784.833826874	6898.45400002269
3	46092	7	95045.3693288864	196040.382074866	6886.73346324655
3	46092	8	95197.4565818191	196010.682186363	6978.25561130937
3	46092	9	95030.0301792472	196061.09081376	7114.13317088272
3	46092	16	94986.2519214618	196074.927327289	7055.59396630228
3	46092	17	95089.1644115881	195935.201735236	6938.47857949842
3	46092	18	94955.6455072425	195928.671636175	6899.29056755059
3	46092	19	94875.5357384196	195934.364254377	7003.10009079819
3	46092	20	95091.1405804553	195883.608766767	7008.78541002047
3	46092	21	94968.72108091	195929.495551613	6946.10827083378
3	46092	22	95408.1257299123	195839.288495885	7052.76432839432
3	46092	23	95031.2564614758	196080.010934591	6825.6812921949
3	46092	24	95403.9434787029	195893.841513221	6810.32309006504
3	46092	25	95304.0973543578	196093.679677626	6974.98747698539
3	46092	27	95330.0232564593	196027.189802037	6970.22986364412
3	46092	28	95126.9370601121	195936.75258174	6898.5851867787
3	46092	30	95160.8362752754	195507.749338561	6662.70648100461
3	46092	31	95305.0490412606	195702.621897304	6990.9329424991
3	46092	32	95301.3501320274	195842.661997992	7113.91795887363
3	46092	33	95402.0492433963	195747.856124549	6934.42522339638
3	46092	35	95267.4594231891	195826.207072911	7067.5167988436
3	46092	36	95319.299697152	195801.468863093	7085.58771354556
3	46092	38	95232.6953438669	195861.885882181	6921.4326475346
3	46092	39	95169.2181544468	195839.082998613	7084.24853149079
3	46092	40	95365.7662514802	195810.173500349	7019.16962836745
3	46092	41	95328.8755547228	195997.430283751	6982.17639817357
3	46096	1	117746.044999586	210761.065302993	831.291176644105
3	46096	2	117866.141243876	210585.858471651	1591.92669744306
3	46096	3	117797.240167872	210811.322348587	1112.54903077489
3	46096	4	117647.431237805	210704.847516782	944.048529219192
3	46096	5	117680.760061779	210564.506291326	827.682481596394
3	46096	6	117795.579120787	210713.521228977	974.422852281687
3	46096	7	117772.070225262	210640.240320921	764.836785790215
3	46096	8	117771.091646817	210925.917035023	833.544964001119
3	46096	9	117896.136290095	210945.216261565	842.969814303123
3	46096	11	118130.578634229	211238.083736377	734.755995580995
3	46096	16	117784.251024361	210830.243781599	970.769080459411
3	46096	17	117748.444158583	210594.796108601	946.623381740662
3	46096	18	117720.272850405	211127.50851389	683.461664502544
3	46096	19	117688.249605412	211055.443435622	951.196476244597
3	46096	20	117559.549054709	211060.137609785	961.257232966188
3	46096	21	117731.545072115	210673.763278241	978.156698127133
3	46096	22	117777.085453754	210879.064212586	955.617785946646
3	46096	24	117747.675233854	210704.441332184	973.124384253153
3	46096	25	117876.74015249	210672.309318124	715.727906002147
3	46096	27	118150.144513767	210872.806074133	522.207183989027
3	46096	28	118024.261953026	210757.741888364	384.924981499829
3	46096	29	117595.531501643	210786.202975448	342.388781319672
3	46096	30	118186.092189409	210896.00091483	592.39930487969
3	46096	31	117987.079162663	210864.473148356	577.157608655131
3	46096	32	117858.535745296	210893.651939631	875.631403175105
3	46096	33	117794.824680783	210963.620021516	836.465682609205
3	46096	34	117676.978905424	210996.880039478	709.959371343713
3	46096	35	118102.032226169	210876.470945268	699.473544759221
3	46096	36	117556.004425952	210964.647932391	771.846961632061
3	46096	37	117717.78655033	210811.868245127	483.446261005908
3	46096	38	117636.013950654	210859.691786726	746.063432483205
3	46096	41	117780.952097244	210896.202494859	785.700026315902
3	46099	1	143218.449426331	203699.997844162	2923.52723349222
3	46099	2	143124.615630417	203608.622016304	2868.30039881648
3	46099	3	143028.963258511	203513.228550197	3180.74783892511
3	46099	4	143067.497486273	203317.001789047	2131.00136064626
3	46099	6	143128.652173119	203362.940874666	2722.90783364193
3	46099	7	143108.383284838	203454.591904806	2822.6972871101
3	46099	8	143160.045277089	203536.030544325	2726.30264684685
3	46099	9	143179.149892829	203302.125321856	2604.73700370592
3	46099	16	143245.199895184	203341.533736372	2552.51688580129
3	46099	17	143137.440930829	203175.854359249	2646.23351953599
3	46099	18	143157.144879175	203294.621026691	2712.23775101424
3	46099	19	142972.62154443	203683.607134987	3134.91944127386
3	46099	20	143062.164859453	203561.329596413	2780.25118050065
3	46099	21	143147.551722321	203434.118448549	2749.31055560062
3	46099	22	143206.60864859	203388.896124754	2702.47022312493
3	46099	23	143165.589882994	203456.176118679	2551.01650668241
3	46099	24	143148.588892751	203442.635441091	2763.36770726239
3	46099	25	143191.744968912	203275.304121518	2812.41814541663
3	46099	27	142978.788433301	203527.70112273	2754.66159145814
3	46099	28	143170.226951595	203382.353859777	2485.93728976737
3	46099	30	143146.039415188	203299.23624692	2754.16746853236
3	46099	31	143113.268499513	203340.188747663	2623.83526076321
3	46099	32	143094.407453339	203288.303993097	2680.83581403408
3	46099	33	143129.460627879	203329.906883678	2629.96021749126
3	46099	34	143212.90867789	203374.157618916	2604.17864090178
3	46099	35	143383.889901057	203376.651555363	2384.23770965561
3	46099	36	143313.511876588	203345.676403103	2473.36023293528
3	46099	37	143088.085065574	203469.431912711	2823.88734771147
3	46099	38	143147.612661668	203774.580653995	2412.86961290643
3	46099	39	143065.448427089	203522.612236978	2351.96158628432
3	46099	41	143282.764785567	203381.8413592	2556.58980297918
3	46100	1	75387.1261870962	209848.747036513	1164.56543473584
3	46100	4	75121.366226648	209756.133341745	1457.58007771763
3	46100	7	74997.9409518129	209474.242422465	2716.18246829438
3	46100	16	75261.9198463133	209494.776277356	1633.15890575239
3	46100	18	75566.6524357344	209605.484948696	1619.20105183237
3	46100	19	75539.4991447491	209489.042527978	1600.22542445195
3	46100	20	75609.5979598853	209530.654234459	1654.37110774709
3	46100	21	75546.8484773877	209565.226549236	1643.78740568261
3	46100	22	75422.7925936764	209543.861831575	1739.23777095356
3	46100	23	75364.2626335822	209635.616359142	1763.82994831172
3	46100	24	75081.5809671774	209574.815866297	1742.51731431967
3	46100	25	75321.1722372146	209715.718952896	1691.01300222937
3	46100	27	75285.9051228682	209672.387598601	1516.64487569162
3	46100	28	75076.5791218714	209607.463826672	1533.96481749621
3	46100	29	75853.7284423929	209583.419662252	1555.44516288514
3	46100	30	75907.0658847407	209590.584143254	1448.8111928015
3	46100	31	75572.0645619766	209684.942277797	1630.38706001617
3	46100	32	75593.2381751715	209678.73225306	1607.74442266082
3	46100	33	75516.770108268	209523.569619663	1798.88631046054
3	46100	34	75086.9356199167	209532.941038296	1823.05220681186
3	46100	35	75057.861481231	209562.013437786	1793.81109639529
3	46100	36	75009.607148218	209342.102070036	1569.67642247309
3	46100	37	75002.0720711738	209384.8396022	1669.652332942
3	46100	38	75152.4027872976	209460.607115785	1739.93059452055
3	46100	39	75259.4334631671	209408.878614153	1728.71558979803
3	46100	40	75535.8622550626	209551.716215162	1605.55212262271
3	46100	41	75116.3884232326	209491.756809767	1738.9884684625
3	46101	2	62545.4300436635	216913.283674941	4075.78260947398
3	46101	5	61970.0548369457	216360.819710869	4467.3769229271
3	46101	7	62119.9044746587	216288.873293452	4343.47385686564
3	46101	9	62157.7001359367	216393.84094234	4303.53642768524
3	46101	16	62318.5568537475	216607.778916869	4142.95782773967
3	46101	17	62179.2146170117	216135.20049577	4334.08097685373
3	46101	18	62282.3156898027	216272.525415336	4315.80267307799
3	46101	19	62269.2672333554	216245.473203686	4208.9889603579
3	46101	21	62251.9736899348	216188.252506268	4016.91549725807
3	46101	22	62224.8969649229	216547.002478233	4372.42237440881
3	46101	23	62120.5837281687	216574.459119128	4577.16529611339
3	46101	24	62184.8148405201	216389.468224668	4182.18574327849
3	46101	25	62196.5805754933	216476.332115532	4387.23175817294
3	46101	27	62200.0069257907	216409.281453116	4328.15374427706
3	46101	28	62353.276764469	216309.295079969	4248.08601556774
3	46101	29	62403.6426200188	216273.81915353	4276.50583939329
3	46101	30	62368.7099241101	216273.890178068	4354.12151355986
3	46101	31	62312.0779879547	216298.626054	4456.40762028117
3	46101	32	62354.2079987437	216356.791432007	4523.11830911258
3	46101	33	62252.6579642494	216373.964967982	4594.19375850315
3	46101	34	62245.4744536162	216328.984193938	4465.65623331452
3	46101	35	62199.7189583997	216438.862777627	4473.87556425782
3	46101	36	62259.3126649731	216380.625999496	4395.20749336966
3	46101	38	62225.4910680962	216519.99478074	4412.52421408786
3	46101	39	62072.8183018207	216333.275445278	3942.6389742293
3	46101	40	62100.057074668	216228.530112756	3830.95653465557
3	46101	41	62060.6934076537	216700.524854905	4252.64424857586
3	46106	5	25533.1738532217	210793.725676138	3556.67567849668
3	46106	7	25234.6589574034	210735.641338149	3818.66297069336
3	46106	8	25530.6240954133	211050.905231587	3042.04808050734
3	46106	9	25542.2967598113	211277.010414147	2949.0096956446
3	46106	16	25284.8021453958	210543.796488835	3123.97439901875
3	46106	17	25287.4302334114	210450.543609264	3161.5773179776
3	46106	18	25358.9887136599	210615.087018311	3238.28532687247
3	46106	19	25499.5565062566	210512.225660594	3063.24099073779
3	46106	20	25556.606555397	210459.268293612	3171.38208377613
3	46106	21	25493.5159467258	210900.896022663	3611.85450001761
3	46106	22	25435.633712326	210558.073887103	3144.13630715324
3	46106	25	25512.9161145863	210610.440897506	3257.37123526646
3	46106	27	25238.3541385865	210430.500236834	3468.28930592174
3	46106	28	25218.3996926328	210338.656731316	3448.26958751516
3	46106	30	25430.9250869081	210499.922216282	3313.73563379596
3	46106	31	25219.9056451029	210418.220712908	3534.5081340862
3	46106	32	25169.8296776283	210603.653319359	3574.19446707222
3	46106	33	25646.552543103	210664.45082415	3321.29026465613
3	46106	36	25416.6402197436	210790.461456378	3145.62466931991
3	46106	37	25606.5568293216	210573.265278667	3353.57663352825
3	46106	38	25768.4943364111	209667.252135574	3232.2888152091
3	46106	39	25739.7826781794	210573.335609264	3049.88806920438
3	46106	40	25599.1607774904	210650.493358582	2896.93356072683
3	46106	41	25330.7678272569	210487.410259002	3018.09550264463
3	46107	1	38814.9110095621	213153.057478197	5974.01825385195
3	46107	2	38729.8491546234	213024.412949366	6135.22161806613
3	46107	3	38691.5930299281	213093.487140897	5951.47256645899
3	46107	4	38879.9222873102	213302.795585258	6009.68846796206
3	46107	5	38746.6541054686	213064.031004535	6105.71468223082
3	46107	6	38759.2353223389	213319.855027498	5962.39439020219
3	46107	7	38769.4840678864	213188.90107954	6154.08817649702
3	46107	8	38662.5994991777	213094.104187288	6133.68518192748
3	46107	9	38704.5845591955	213187.646966366	6030.6210468989
3	46107	16	38595.245422333	213025.906047212	5846.09638010859
3	46107	17	39319.8000514452	213463.99284007	5738.86421868034
3	46107	19	38654.9558508815	213017.458131124	5827.10138027224
3	46107	20	39218.2730887309	213490.281960756	5824.30297985452
3	46107	21	39235.7021143465	213058.739539682	6138.45205743675
3	46107	23	39042.1163670183	213113.923861484	5893.99312168339
3	46107	24	39030.1014911248	213246.46522953	5861.5983182475
3	46107	25	39046.6772353296	213070.64727698	6211.07641821741
3	46107	27	39264.0004293619	213398.467560903	5905.76417493168
3	46107	29	38853.1598085319	213266.325661346	5775.44797362476
3	46107	30	38860.5038213798	213026.587482947	6127.54314903628
3	46107	31	38721.2353042838	212846.386926789	6185.40614767209
3	46107	32	38724.2810635348	213016.208292324	6254.5793091674
3	46107	33	38868.5882476895	213159.956040214	6066.30078355125
3	46107	36	39050.4785846369	213223.728517797	5947.3837809197
3	46107	39	38874.6281732215	213390.542204428	5772.91411060949
3	46107	40	38726.7598908105	213379.711473317	5785.31134669972
3	48003	1	185242.422161832	4348.9678979918	5146.89077692243
3	48003	3	185359.251828026	4366.91635023446	5146.7771532722
3	48003	4	185212.005960861	4445.64132272567	5338.48958213729
3	48003	5	185266.64220829	4368.6908082742	5072.19322616919
3	48003	6	185255.550433867	4378.29443046151	5190.70837319687
3	48003	7	184936.519392949	4593.68219152123	4959.7473261383
3	48003	16	185319.246644892	4473.03268575092	5141.52999663953
3	48003	18	184838.051453659	4520.28056348929	4901.44688445187
3	48003	19	184769.322735558	4617.55153645083	5117.19501956372
3	48003	21	185067.48003354	4469.07495345547	5555.74545617462
3	48003	22	185092.934785193	4487.10932490336	5619.10261716165
